userId,data,date,type,currentView,item
bachbumbeng,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_pickup_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_turn_left"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""procedures_callnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false""><mutation name=""turn right""></mutation><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_place_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""276""><field name=""NAME"">turn right</field><statement name=""STACK""><block type=""karel_move""><next><block type=""karel_turn_left""></block></next></block></statement></block></xml>",2021-01-08T17:36:32.730Z,UPDATE_CODE_move,MethodsStepUp,Function
bachbumbeng,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_pickup_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_turn_left"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""procedures_callnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false""><mutation name=""turn right""></mutation><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_place_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""276""><field name=""NAME"">turn right</field><statement name=""STACK""><block type=""karel_move""><next><block type=""karel_turn_left""><next><block type=""karel_turn_left""></block></next></block></next></block></statement></block></xml>",2021-01-08T17:36:34.138Z,UPDATE_CODE_move,MethodsStepUp,Function
bachbumbeng,dashboard,2021-01-08T17:36:35.336Z,UPDATE_CURRENT_VIEW,MethodsStepUp,Function
bachbumbeng,MethodsStepUp,2021-01-08T17:36:36.348Z,UPDATE_CURRENT_VIEW,dashboard,Function
bachbumbeng,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_pickup_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_turn_left"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""procedures_callnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false""><mutation name=""turn right""></mutation><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_place_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""276""><field name=""NAME"">turn right</field><statement name=""STACK""><block type=""karel_turn_left""><next><block type=""karel_turn_left""></block></next></block></statement></block></xml>",2021-01-08T17:36:37.364Z,UPDATE_CODE_move,MethodsStepUp,Function
bachbumbeng,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_pickup_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_turn_left"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""procedures_callnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false""><mutation name=""turn right""></mutation><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_place_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""276""><field name=""NAME"">turn right</field><statement name=""STACK""><block type=""karel_turn_left""><next><block type=""karel_turn_left""></block></next></block></statement></block></xml>",2021-01-08T17:36:37.378Z,UPDATE_CODE_move,MethodsStepUp,Function
bachbumbeng,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_pickup_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_turn_left"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""procedures_callnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false""><mutation name=""turn right""></mutation><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_place_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""276""><field name=""NAME"">turn right</field><statement name=""STACK""><block type=""karel_turn_left""><next><block type=""karel_turn_left""></block></next></block></statement></block></xml>",2021-01-08T17:36:37.403Z,UPDATE_CODE_delete,MethodsStepUp,Function
bachbumbeng,,2021-01-08T17:36:41.875Z,TIMEDOUT,MethodsStepUp,Function
bachbumbeng,MethodsStepUp,2021-01-08T17:36:43.221Z,UPDATE_CURRENT_VIEW,dashboard,Function
bachbumbeng,dashboard,2021-01-08T17:36:46.290Z,UPDATE_CURRENT_VIEW,MethodsStepUp,Function
bachbumbeng,RepeatL2PlaceRow,2021-01-08T17:36:47.405Z,UPDATE_CURRENT_VIEW,dashboard,Repeat
bachbumbeng,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_move""></block></statement></block></xml>",2021-01-08T17:36:50.065Z,UPDATE_CODE_move,RepeatL2PlaceRow,Repeat
bachbumbeng,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_move""><next><block type=""karel_move""></block></next></block></statement></block></xml>",2021-01-08T17:36:52.676Z,UPDATE_CODE_move,RepeatL2PlaceRow,Repeat
bachbumbeng,dashboard,2021-01-08T17:36:54.017Z,UPDATE_CURRENT_VIEW,RepeatL2PlaceRow,Repeat
bachbumbeng,RepeatL2PlaceRow,2021-01-08T17:36:55.246Z,UPDATE_CURRENT_VIEW,dashboard,Repeat
bachbumbeng,,2021-01-08T17:37:02.772Z,TIMEDOUT,RepeatL2PlaceRow,Repeat
bachbumbeng,RepeatL2PlaceRow,2021-01-08T17:37:04.491Z,UPDATE_CURRENT_VIEW,dashboard,Repeat
bachbumbeng,dashboard,2021-01-08T17:37:06.670Z,UPDATE_CURRENT_VIEW,RepeatL2PlaceRow,Repeat
bachbumbeng,Welcome,2021-01-08T17:37:28.921Z,PRE_ITEM_COMPLETE,Welcome,
bachbumbeng,PreIntro,2021-01-08T17:37:29.939Z,PRE_ITEM_COMPLETE,PreIntro,PreIntro
bachbumbeng,MeetKarel,2021-01-08T17:37:30.124Z,PRE_ITEM_COMPLETE,MeetKarel,MeetKarel
bachbumbeng,KarelCommandsMove,2021-01-08T17:37:30.278Z,PRE_ITEM_COMPLETE,KarelCommandsMove,KarelCommandsMove
bachbumbeng,KarelCommandsTurnLeft,2021-01-08T17:37:39.174Z,PRE_ITEM_COMPLETE,KarelCommandsTurnLeft,KarelCommandsTurnLeft
bachbumbeng,KarelCommandsPickStone,2021-01-08T17:37:39.388Z,PRE_ITEM_COMPLETE,KarelCommandsPickStone,KarelCommandsPickStone
bachbumbeng,KarelCommandsPlaceStone,2021-01-08T17:37:39.576Z,PRE_ITEM_COMPLETE,KarelCommandsPlaceStone,KarelCommandsPlaceStone
bachbumbeng,CommandsA,2021-01-08T17:37:39.750Z,PRE_ITEM_COMPLETE,CommandsA,CommandsA
bachbumbeng,CommandsB,2021-01-08T17:37:39.922Z,PRE_ITEM_COMPLETE,CommandsB,CommandsB
bachbumbeng,FirstProgram,2021-01-08T17:37:40.543Z,PRE_ITEM_COMPLETE,FirstProgram,FirstProgram
bachbumbeng,ModifyMoves,2021-01-08T17:44:13.317Z,UPDATE_CURRENT_VIEW,ModifyMoves,ModifyMoves
bachbumbeng,ModifyMoves,2021-01-08T17:44:28.104Z,PRE_ITEM_COMPLETE,ModifyMoves,ModifyMoves
bachbumbeng,PreDone,2021-01-08T17:44:28.281Z,PRE_ITEM_COMPLETE,PreDone,PreDone
bachbumbeng,IntroExplainTasks,2021-01-08T17:44:28.443Z,PRE_ITEM_COMPLETE,IntroExplainTasks,IntroExplainTasks
bachbumbeng,IntroExplainEditor,2021-01-08T17:44:28.608Z,PRE_ITEM_COMPLETE,IntroExplainEditor,IntroExplainEditor
bachbumbeng,CommandsMLMR,2021-01-08T17:44:30.128Z,UPDATE_CURRENT_VIEW,dashboard,Basic Commands
bachbumbeng,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_move""></block></statement></block></xml>",2021-01-08T17:44:35.958Z,UPDATE_CODE_move,CommandsMLMR,Basic Commands
bachbumbeng,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_move""><next><block type=""karel_turn_left""></block></next></block></statement></block></xml>",2021-01-08T17:44:36.872Z,UPDATE_CODE_move,CommandsMLMR,Basic Commands
bachbumbeng,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_move""><next><block type=""karel_turn_left""><next><block type=""karel_move""></block></next></block></next></block></statement></block></xml>",2021-01-08T17:44:38.137Z,UPDATE_CODE_move,CommandsMLMR,Basic Commands
bachbumbeng,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_move""><next><block type=""karel_turn_left""><next><block type=""karel_move""><next><block type=""karel_turn_left""></block></next></block></next></block></next></block></statement></block></xml>",2021-01-08T17:44:39.299Z,UPDATE_CODE_move,CommandsMLMR,Basic Commands
bachbumbeng,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_move""><next><block type=""karel_turn_left""><next><block type=""karel_move""><next><block type=""karel_turn_left""><next><block type=""karel_turn_left""></block></next></block></next></block></next></block></next></block></statement></block></xml>",2021-01-08T17:44:40.554Z,UPDATE_CODE_move,CommandsMLMR,Basic Commands
bachbumbeng,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_move""><next><block type=""karel_turn_left""><next><block type=""karel_move""><next><block type=""karel_turn_left""><next><block type=""karel_turn_left""></block></next></block></next></block></next></block></next></block></statement></block></xml>",2021-01-08T17:44:40.565Z,UPDATE_CODE_move,CommandsMLMR,Basic Commands
bachbumbeng,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_move""><next><block type=""karel_turn_left""><next><block type=""karel_move""><next><block type=""karel_turn_left""><next><block type=""karel_turn_left""></block></next></block></next></block></next></block></next></block></statement></block></xml>",2021-01-08T17:44:40.577Z,UPDATE_CODE_move,CommandsMLMR,Basic Commands
bachbumbeng,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_move""><next><block type=""karel_turn_left""><next><block type=""karel_move""><next><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""karel_turn_left""></block></next></block></next></block></next></block></next></block></next></block></statement></block></xml>",2021-01-08T17:44:41.344Z,UPDATE_CODE_move,CommandsMLMR,Basic Commands
bachbumbeng,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_move""><next><block type=""karel_turn_left""><next><block type=""karel_move""><next><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""karel_turn_left""></block></next></block></next></block></next></block></next></block></next></block></statement></block></xml>",2021-01-08T17:44:41.358Z,UPDATE_CODE_move,CommandsMLMR,Basic Commands
bachbumbeng,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_move""><next><block type=""karel_turn_left""><next><block type=""karel_move""><next><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""karel_turn_left""></block></next></block></next></block></next></block></next></block></next></block></statement></block></xml>",2021-01-08T17:44:41.370Z,UPDATE_CODE_move,CommandsMLMR,Basic Commands
bachbumbeng,,2021-01-08T17:44:43.661Z,TIMEDOUT,CommandsMLMR,Basic Commands
bachbumbeng,CommandsMLMR,2021-01-08T17:44:44.737Z,UPDATE_CURRENT_VIEW,dashboard,Basic Commands
bachbumbeng,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_turn_left"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_turn_left"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_turn_left"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_turn_left"" deletable=""false"" movable=""false"" editable=""false""></block></next></block></next></block></next></block></next></block></next></block></statement></block></xml>",2021-01-08T17:44:45.445Z,BUTTON_CLICK_run,CommandsMLMR,Basic Commands
bachbumbeng,successful,2021-01-08T17:44:47.186Z,RUN_DONE,CommandsMLMR,Basic Commands
bachbumbeng,MethodsStepUp,2021-01-08T17:44:50.992Z,UPDATE_CURRENT_VIEW,dashboard,Function
bachbumbeng,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_pickup_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_turn_left"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""procedures_callnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false""><mutation name=""turn right""></mutation><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_place_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""276""><field name=""NAME"">turn right</field></block></xml>",2021-01-08T17:44:51.107Z,UPDATE_CODE_move,MethodsStepUp,Function
bachbumbeng,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_pickup_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_turn_left"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""procedures_callnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false""><mutation name=""turn right""></mutation><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_place_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""276""><field name=""NAME"">turn right</field><statement name=""STACK""><block type=""karel_turn_left""></block></statement></block></xml>",2021-01-08T17:44:56.081Z,UPDATE_CODE_move,MethodsStepUp,Function
bachbumbeng,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_pickup_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_turn_left"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""procedures_callnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false""><mutation name=""turn right""></mutation><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_place_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""276""><field name=""NAME"">turn right</field><statement name=""STACK""><block type=""karel_turn_left""><next><block type=""karel_turn_left""></block></next></block></statement></block></xml>",2021-01-08T17:44:57.439Z,UPDATE_CODE_move,MethodsStepUp,Function
bachbumbeng,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_pickup_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_turn_left"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""procedures_callnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false""><mutation name=""turn right""></mutation><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_place_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""276""><field name=""NAME"">turn right</field><statement name=""STACK""><block type=""karel_turn_left""><next><block type=""karel_turn_left""></block></next></block></statement></block></xml>",2021-01-08T17:44:57.455Z,UPDATE_CODE_move,MethodsStepUp,Function
bachbumbeng,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_pickup_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_turn_left"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""procedures_callnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false""><mutation name=""turn right""></mutation><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_place_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""276""><field name=""NAME"">turn right</field><statement name=""STACK""><block type=""karel_turn_left""><next><block type=""karel_turn_left""></block></next></block></statement></block></xml>",2021-01-08T17:44:57.475Z,UPDATE_CODE_move,MethodsStepUp,Function
bachbumbeng,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_pickup_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_turn_left"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""procedures_callnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false""><mutation name=""turn right""></mutation><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_place_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""276""><field name=""NAME"">turn right</field><statement name=""STACK""><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""karel_turn_left""></block></next></block></next></block></statement></block></xml>",2021-01-08T17:44:58.890Z,UPDATE_CODE_move,MethodsStepUp,Function
bachbumbeng,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_pickup_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_turn_left"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""procedures_callnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false""><mutation name=""turn right""></mutation><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_place_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""276""><field name=""NAME"">turn right</field><statement name=""STACK""><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""karel_turn_left""></block></next></block></next></block></statement></block></xml>",2021-01-08T17:44:58.903Z,UPDATE_CODE_move,MethodsStepUp,Function
bachbumbeng,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_pickup_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_turn_left"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""procedures_callnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false""><mutation name=""turn right""></mutation><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_place_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""276""><field name=""NAME"">turn right</field><statement name=""STACK""><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""karel_turn_left""></block></next></block></next></block></statement></block></xml>",2021-01-08T17:44:58.917Z,UPDATE_CODE_move,MethodsStepUp,Function
bachbumbeng,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_pickup_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_turn_left"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""procedures_callnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false""><mutation name=""turn right""></mutation><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_place_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""276""><field name=""NAME"">turn right</field><statement name=""STACK""><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""karel_turn_left""></block></next></block></next></block></statement></block></xml>",2021-01-08T17:44:59.803Z,BUTTON_CLICK_run,MethodsStepUp,Function
bachbumbeng,successful,2021-01-08T17:45:02.964Z,RUN_DONE,MethodsStepUp,Function
bachbumbeng,RepeatL2PlaceRow,2021-01-08T17:45:06.819Z,UPDATE_CURRENT_VIEW,dashboard,Repeat
bachbumbeng,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_move""></block></statement></block></xml>",2021-01-08T17:45:16.031Z,UPDATE_CODE_move,RepeatL2PlaceRow,Repeat
bachbumbeng,,2021-01-08T17:45:20.345Z,TIMEDOUT,RepeatL2PlaceRow,Repeat
bachbumbeng,RepeatL3Corner9,2021-01-08T17:45:21.843Z,UPDATE_CURRENT_VIEW,dashboard,Combine
bachbumbeng,dashboard,2021-01-08T17:45:25.209Z,UPDATE_CURRENT_VIEW,RepeatL3Corner9,Combine
bachbumbeng,MethodsStepUp,2021-01-08T17:45:26.189Z,UPDATE_CURRENT_VIEW,dashboard,Function
bachbumbeng,dashboard,2021-01-08T17:45:29.762Z,UPDATE_CURRENT_VIEW,MethodsStepUp,Function
bachbumbeng,RepeatL2PlaceRow,2021-01-08T17:45:30.942Z,UPDATE_CURRENT_VIEW,dashboard,Repeat
bachbumbeng,RepeatL2PlaceRow,2021-01-08T17:46:02.191Z,UPDATE_CURRENT_VIEW,RepeatL2PlaceRow,Repeat
bachbumbeng,RepeatL2PlaceRow,2021-01-08T17:53:04.560Z,UPDATE_CURRENT_VIEW,RepeatL2PlaceRow,Repeat
bachbumbeng,RepeatL2PlaceRow,2021-01-08T17:53:10.871Z,UPDATE_CURRENT_VIEW,RepeatL2PlaceRow,Repeat
bachbumbeng,RepeatL2PlaceRow,2021-01-08T17:54:00.001Z,UPDATE_CURRENT_VIEW,RepeatL2PlaceRow,Repeat
bachbumbeng,RepeatL2PlaceRow,2021-01-08T17:54:10.200Z,UPDATE_CURRENT_VIEW,RepeatL2PlaceRow,Repeat
bachbumbeng,RepeatL2PlaceRow,2021-01-08T17:54:13.620Z,UPDATE_CURRENT_VIEW,RepeatL2PlaceRow,Repeat
bachbumbeng,dashboard,2021-01-08T17:54:25.640Z,UPDATE_CURRENT_VIEW,RepeatL2PlaceRow,Repeat
bachbumbeng,CommandsMLMR,2021-01-08T17:54:28.480Z,UPDATE_CURRENT_VIEW,dashboard,Basic Commands
bachbumbeng,dashboard,2021-01-08T17:54:35.399Z,UPDATE_CURRENT_VIEW,CommandsMLMR,Basic Commands
bachbumbeng,dashboard,2021-01-08T17:54:51.027Z,UPDATE_CURRENT_VIEW,dashboard,dashboard
bachbumbeng,dashboard,2021-01-08T17:55:00.824Z,UPDATE_CURRENT_VIEW,dashboard,dashboard
bachbumbeng,CommandsMLMR,2021-01-08T17:55:05.208Z,UPDATE_CURRENT_VIEW,dashboard,Basic Commands
bachbumbeng,CommandsMLMR,2021-01-08T17:55:37.673Z,UPDATE_CURRENT_VIEW,CommandsMLMR,Basic Commands
bachbumbeng,dashboard,2021-01-08T17:55:40.165Z,UPDATE_CURRENT_VIEW,CommandsMLMR,Basic Commands
